,code,title,name,verdict,confidence,guidance,source,flag_min_skills,is_seminar,flag_seminar_al,flag_seminar_sp,flag_verdict,flag_confidence,flag_missing_course_code,flag_missing_title,flag_missing_skill_name
206,CSCE 444,Structures of Interactive Information,Active Listening,Untouched,medium,Deep listening and understanding subtext are skills AI cannot replicate.,O*NET skill: Active Listening (2.A.1.b) | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
207,CSCE 444,Structures of Interactive Information,Coordination,Untouched,high,Coordinating people and teams relies on context and relationships AI doesn't have.,O*NET skill: Coordination (2.B.1.b) | AEI task presence: 2.11% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
208,CSCE 444,Structures of Interactive Information,Reading Comprehension,Transforming,medium,AI can summarize and extract information. Focus on critical interpretation and applying insights.,O*NET skill: Reading Comprehension (2.A.1.a) | AEI task presence: 9.29% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
209,CSCE 444,Structures of Interactive Information,Time Management,Untouched,high,Prioritizing and managing your own focus in context-rich environments remains your responsibility.,O*NET skill: Time Management (2.B.5.a) | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
210,CSCE 445,Computers and New Media,Active Listening,Untouched,medium,Deep listening and understanding subtext are skills AI cannot replicate.,O*NET skill: Active Listening (2.A.1.b) | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
211,CSCE 445,Computers and New Media,Reading Comprehension,Transforming,medium,AI can summarize and extract information. Focus on critical interpretation and applying insights.,O*NET skill: Reading Comprehension (2.A.1.a) | AEI task presence: 9.29% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
212,CSCE 445,Computers and New Media,Speaking,Untouched,medium,Public speaking and real-time communication remain distinctly human strengths.,O*NET skill: Speaking (2.A.1.d) | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
213,CSCE 445,Computers and New Media,Critical Thinking,Transforming,high,"AI can process and summarize information, but your critical analysis and reasoning remain essential. Use AI to explore more angles faster.",O*NET skill: Critical Thinking (2.A.2.a) | AEI task presence: 23.93% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
214,CSCE 445,Computers and New Media,Writing,Transforming,high,"AI handles drafts and editing. Focus on voice, argument structure, and tailoring content for specific audiences.",O*NET skill: Writing (2.A.1.c) | AEI task presence: 22.81% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
215,CSCE 446,Virtual Reality,Active Listening,Untouched,medium,Deep listening and understanding subtext are skills AI cannot replicate.,O*NET skill: Active Listening (2.A.1.b) | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
216,CSCE 446,Virtual Reality,Critical Thinking,Transforming,high,"AI can process and summarize information, but your critical analysis and reasoning remain essential. Use AI to explore more angles faster.",O*NET skill: Critical Thinking (2.A.2.a) | AEI task presence: 23.93% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
217,CSCE 446,Virtual Reality,Reading Comprehension,Transforming,medium,AI can summarize and extract information. Focus on critical interpretation and applying insights.,O*NET skill: Reading Comprehension (2.A.1.a) | AEI task presence: 9.29% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
218,CSCE 446,Virtual Reality,Speaking,Untouched,medium,Public speaking and real-time communication remain distinctly human strengths.,O*NET skill: Speaking (2.A.1.d) | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
219,CSCE 446,Virtual Reality,Active Learning,Transforming,medium,AI can curate and explain information. Focus on asking the right questions and connecting insights across domains.,O*NET skill: Active Learning (2.A.2.b) | AEI task presence: 6.24% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
220,CSCE 448,Computational Photography,Operations Monitoring,Untouched,high,Real-time monitoring in physical environments requires embodied awareness.,O*NET skill: Operations Monitoring (2.B.3.g) | AEI task presence: 7.18% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
221,CSCE 448,Computational Photography,Active Listening,Untouched,medium,Deep listening and understanding subtext are skills AI cannot replicate.,O*NET skill: Active Listening (2.A.1.b) | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
222,CSCE 448,Computational Photography,Quality Control Analysis,Transforming,medium,AI assists with inspection and testing. Focus on setting quality standards and investigating root causes.,O*NET skill: Quality Control Analysis (2.B.3.m) | AEI task presence: 5.39% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
223,CSCE 448,Computational Photography,Reading Comprehension,Transforming,medium,AI can summarize and extract information. Focus on critical interpretation and applying insights.,O*NET skill: Reading Comprehension (2.A.1.a) | AEI task presence: 9.29% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
224,CSCE 448,Computational Photography,Service Orientation,Untouched,high,Understanding and serving others' needs requires empathy AI cannot genuinely offer.,O*NET skill: Service Orientation (2.B.1.f) | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
225,CSCE 449,Applied Cryptography,Mathematics,Transforming,high,AI can solve and explain mathematical problems. Focus on formulating problems correctly and interpreting results.,O*NET skill: Mathematics (2.A.1.e) | AEI task presence: 4.09% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
226,CSCE 449,Applied Cryptography,Speaking,Untouched,medium,Public speaking and real-time communication remain distinctly human strengths.,O*NET skill: Speaking (2.A.1.d) | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
227,CSCE 449,Applied Cryptography,Active Listening,Untouched,medium,Deep listening and understanding subtext are skills AI cannot replicate.,O*NET skill: Active Listening (2.A.1.b) | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
228,CSCE 449,Applied Cryptography,Instructing,Untouched,high,Teaching and mentoring require adapting to a learner's needs in real time — a human strength.,O*NET skill: Instructing (2.B.1.e) | AEI task presence: 6.10% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
229,CSCE 449,Applied Cryptography,Reading Comprehension,Transforming,medium,AI can summarize and extract information. Focus on critical interpretation and applying insights.,O*NET skill: Reading Comprehension (2.A.1.a) | AEI task presence: 9.29% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
230,CSCE 450,Computer Animation,Active Listening,Untouched,medium,Deep listening and understanding subtext are skills AI cannot replicate.,O*NET skill: Active Listening (2.A.1.b) | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
231,CSCE 450,Computer Animation,Critical Thinking,Transforming,high,"AI can process and summarize information, but your critical analysis and reasoning remain essential. Use AI to explore more angles faster.",O*NET skill: Critical Thinking (2.A.2.a) | AEI task presence: 23.93% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
232,CSCE 450,Computer Animation,Reading Comprehension,Transforming,medium,AI can summarize and extract information. Focus on critical interpretation and applying insights.,O*NET skill: Reading Comprehension (2.A.1.a) | AEI task presence: 9.29% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
233,CSCE 450,Computer Animation,Speaking,Untouched,medium,Public speaking and real-time communication remain distinctly human strengths.,O*NET skill: Speaking (2.A.1.d) | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
234,CSCE 450,Computer Animation,Active Learning,Transforming,medium,AI can curate and explain information. Focus on asking the right questions and connecting insights across domains.,O*NET skill: Active Learning (2.A.2.b) | AEI task presence: 6.24% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
235,CSCE 451,Software Reverse Engineering,Critical Thinking,Transforming,high,"AI can process and summarize information, but your critical analysis and reasoning remain essential. Use AI to explore more angles faster.",O*NET skill: Critical Thinking (2.A.2.a) | AEI task presence: 23.93% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
236,CSCE 451,Software Reverse Engineering,Reading Comprehension,Transforming,medium,AI can summarize and extract information. Focus on critical interpretation and applying insights.,O*NET skill: Reading Comprehension (2.A.1.a) | AEI task presence: 9.29% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
237,CSCE 451,Software Reverse Engineering,Active Listening,Untouched,medium,Deep listening and understanding subtext are skills AI cannot replicate.,O*NET skill: Active Listening (2.A.1.b) | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
238,CSCE 451,Software Reverse Engineering,Complex Problem Solving,Transforming,high,AI helps model and explore solutions. Focus on defining the right problem and validating AI-proposed approaches.,O*NET skill: Complex Problem Solving (2.B.2.i) | AEI task presence: 6.66% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
239,CSCE 451,Software Reverse Engineering,Monitoring,Transforming,medium,You will do this skill alongside AI. Learn the augmented version: use AI as a collaborative partner while deepening your own judgment.,O*NET skill: Monitoring (2.A.2.d) | AEI task presence: 3.48% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
240,CSCE 452,Robotics and Spatial Intelligence,Critical Thinking,Transforming,high,"AI can process and summarize information, but your critical analysis and reasoning remain essential. Use AI to explore more angles faster.",O*NET skill: Critical Thinking (2.A.2.a) | AEI task presence: 23.93% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
241,CSCE 452,Robotics and Spatial Intelligence,Active Listening,Untouched,medium,Deep listening and understanding subtext are skills AI cannot replicate.,O*NET skill: Active Listening (2.A.1.b) | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
242,CSCE 452,Robotics and Spatial Intelligence,Complex Problem Solving,Transforming,high,AI helps model and explore solutions. Focus on defining the right problem and validating AI-proposed approaches.,O*NET skill: Complex Problem Solving (2.B.2.i) | AEI task presence: 6.66% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
243,CSCE 452,Robotics and Spatial Intelligence,Judgment and Decision Making,Transforming,high,AI provides data and options. Your judgment in weighing trade-offs and making final decisions is the value you add.,O*NET skill: Judgment and Decision Making (2.B.4.e) | AEI task presence: 9.80% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
244,CSCE 452,Robotics and Spatial Intelligence,Monitoring,Transforming,medium,You will do this skill alongside AI. Learn the augmented version: use AI as a collaborative partner while deepening your own judgment.,O*NET skill: Monitoring (2.A.2.d) | AEI task presence: 3.48% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
245,CSCE 462,Microcomputer Systems,Reading Comprehension,Transforming,medium,AI can summarize and extract information. Focus on critical interpretation and applying insights.,O*NET skill: Reading Comprehension (2.A.1.a) | AEI task presence: 9.29% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
246,CSCE 462,Microcomputer Systems,Critical Thinking,Transforming,high,"AI can process and summarize information, but your critical analysis and reasoning remain essential. Use AI to explore more angles faster.",O*NET skill: Critical Thinking (2.A.2.a) | AEI task presence: 23.93% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
247,CSCE 462,Microcomputer Systems,Active Listening,Untouched,medium,Deep listening and understanding subtext are skills AI cannot replicate.,O*NET skill: Active Listening (2.A.1.b) | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
248,CSCE 462,Microcomputer Systems,Speaking,Untouched,medium,Public speaking and real-time communication remain distinctly human strengths.,O*NET skill: Speaking (2.A.1.d) | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
249,CSCE 462,Microcomputer Systems,Complex Problem Solving,Transforming,high,AI helps model and explore solutions. Focus on defining the right problem and validating AI-proposed approaches.,O*NET skill: Complex Problem Solving (2.B.2.i) | AEI task presence: 6.66% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
250,CSCE 463,Computer Networks,Critical Thinking,Transforming,high,"AI can process and summarize information, but your critical analysis and reasoning remain essential. Use AI to explore more angles faster.",O*NET skill: Critical Thinking (2.A.2.a) | AEI task presence: 23.93% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
251,CSCE 463,Computer Networks,Reading Comprehension,Transforming,medium,AI can summarize and extract information. Focus on critical interpretation and applying insights.,O*NET skill: Reading Comprehension (2.A.1.a) | AEI task presence: 9.29% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
252,CSCE 463,Computer Networks,Complex Problem Solving,Transforming,high,AI helps model and explore solutions. Focus on defining the right problem and validating AI-proposed approaches.,O*NET skill: Complex Problem Solving (2.B.2.i) | AEI task presence: 6.66% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
253,CSCE 463,Computer Networks,Programming,Transforming,high,"Practice writing and reviewing code with AI assistance, not just typing it yourself. The skill is now directing and validating AI-generated code.",O*NET skill: Programming (2.B.3.e) | AEI task presence: 33.13% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
254,CSCE 463,Computer Networks,Systems Evaluation,Transforming,medium,AI can measure and benchmark. Focus on defining the right metrics and interpreting what they mean.,O*NET skill: Systems Evaluation (2.B.4.h) | AEI task presence: 18.29% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
255,CSCE 464,Wireless and Mobile Systems,Active Listening,Untouched,medium,Deep listening and understanding subtext are skills AI cannot replicate.,O*NET skill: Active Listening (2.A.1.b) | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
256,CSCE 464,Wireless and Mobile Systems,Critical Thinking,Transforming,high,"AI can process and summarize information, but your critical analysis and reasoning remain essential. Use AI to explore more angles faster.",O*NET skill: Critical Thinking (2.A.2.a) | AEI task presence: 23.93% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
257,CSCE 464,Wireless and Mobile Systems,Reading Comprehension,Transforming,medium,AI can summarize and extract information. Focus on critical interpretation and applying insights.,O*NET skill: Reading Comprehension (2.A.1.a) | AEI task presence: 9.29% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
258,CSCE 464,Wireless and Mobile Systems,Active Learning,Transforming,medium,AI can curate and explain information. Focus on asking the right questions and connecting insights across domains.,O*NET skill: Active Learning (2.A.2.b) | AEI task presence: 6.24% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
259,CSCE 464,Wireless and Mobile Systems,Speaking,Untouched,medium,Public speaking and real-time communication remain distinctly human strengths.,O*NET skill: Speaking (2.A.1.d) | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
260,CSCE 465,Computer and Network Security,Critical Thinking,Transforming,high,"AI can process and summarize information, but your critical analysis and reasoning remain essential. Use AI to explore more angles faster.",O*NET skill: Critical Thinking (2.A.2.a) | AEI task presence: 23.93% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
261,CSCE 465,Computer and Network Security,Reading Comprehension,Transforming,medium,AI can summarize and extract information. Focus on critical interpretation and applying insights.,O*NET skill: Reading Comprehension (2.A.1.a) | AEI task presence: 9.29% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
262,CSCE 465,Computer and Network Security,Complex Problem Solving,Transforming,high,AI helps model and explore solutions. Focus on defining the right problem and validating AI-proposed approaches.,O*NET skill: Complex Problem Solving (2.B.2.i) | AEI task presence: 6.66% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
263,CSCE 465,Computer and Network Security,Programming,Transforming,high,"Practice writing and reviewing code with AI assistance, not just typing it yourself. The skill is now directing and validating AI-generated code.",O*NET skill: Programming (2.B.3.e) | AEI task presence: 33.13% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
264,CSCE 465,Computer and Network Security,Systems Evaluation,Transforming,medium,AI can measure and benchmark. Focus on defining the right metrics and interpreting what they mean.,O*NET skill: Systems Evaluation (2.B.4.h) | AEI task presence: 18.29% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
265,CSCE 469,Advanced Computer Architecture,Instructing,Untouched,high,Teaching and mentoring require adapting to a learner's needs in real time — a human strength.,O*NET skill: Instructing (2.B.1.e) | AEI task presence: 6.10% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
266,CSCE 469,Advanced Computer Architecture,Learning Strategies,Transforming,medium,AI can personalize learning paths. Focus on metacognition and applying learned concepts in novel situations.,O*NET skill: Learning Strategies (2.A.2.c) | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
267,CSCE 469,Advanced Computer Architecture,Reading Comprehension,Transforming,medium,AI can summarize and extract information. Focus on critical interpretation and applying insights.,O*NET skill: Reading Comprehension (2.A.1.a) | AEI task presence: 9.29% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
268,CSCE 469,Advanced Computer Architecture,Speaking,Untouched,medium,Public speaking and real-time communication remain distinctly human strengths.,O*NET skill: Speaking (2.A.1.d) | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
269,CSCE 469,Advanced Computer Architecture,Active Listening,Untouched,medium,Deep listening and understanding subtext are skills AI cannot replicate.,O*NET skill: Active Listening (2.A.1.b) | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
270,CSCE 471,Natural Language Processing,Active Listening,Untouched,medium,Deep listening and understanding subtext are skills AI cannot replicate.,O*NET skill: Active Listening (2.A.1.b) | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
271,CSCE 471,Natural Language Processing,Critical Thinking,Transforming,high,"AI can process and summarize information, but your critical analysis and reasoning remain essential. Use AI to explore more angles faster.",O*NET skill: Critical Thinking (2.A.2.a) | AEI task presence: 23.93% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
272,CSCE 471,Natural Language Processing,Reading Comprehension,Transforming,medium,AI can summarize and extract information. Focus on critical interpretation and applying insights.,O*NET skill: Reading Comprehension (2.A.1.a) | AEI task presence: 9.29% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
273,CSCE 471,Natural Language Processing,Social Perceptiveness,Untouched,high,Reading people and situations is deeply human. This skill becomes more valuable as AI handles technical tasks.,O*NET skill: Social Perceptiveness (2.B.1.a) | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
274,CSCE 471,Natural Language Processing,Learning Strategies,Transforming,medium,AI can personalize learning paths. Focus on metacognition and applying learned concepts in novel situations.,O*NET skill: Learning Strategies (2.A.2.c) | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
275,CSCE 481,Seminar,Speaking,Untouched,medium,Public speaking and real-time communication remain distinctly human strengths.,O*NET skill: Speaking (2.A.1.d) | Anthropic Economic Index (CC-BY),False,True,False,False,False,False,False,False,False
276,CSCE 481,Seminar,Active Listening,Untouched,medium,Deep listening and understanding subtext are skills AI cannot replicate.,O*NET skill: Active Listening (2.A.1.b) | Anthropic Economic Index (CC-BY),False,True,False,False,False,False,False,False,False
277,CSCE 481,Seminar,Social Perceptiveness,Untouched,high,Reading people and situations is deeply human. This skill becomes more valuable as AI handles technical tasks.,O*NET skill: Social Perceptiveness (2.B.1.a) | Anthropic Economic Index (CC-BY),False,True,False,False,False,False,False,False,False
278,CSCE 481,Seminar,Active Learning,Transforming,medium,AI can curate and explain information. Focus on asking the right questions and connecting insights across domains.,O*NET skill: Active Learning (2.A.2.b) | AEI task presence: 6.24% of conversations | Anthropic Economic Index (CC-BY),False,True,False,False,False,False,False,False,False
279,CSCE 481,Seminar,Critical Thinking,Transforming,high,"AI can process and summarize information, but your critical analysis and reasoning remain essential. Use AI to explore more angles faster.",O*NET skill: Critical Thinking (2.A.2.a) | AEI task presence: 23.93% of conversations | Anthropic Economic Index (CC-BY),False,True,False,False,False,False,False,False,False
280,CSCE 482,Senior Capstone Design,Complex Problem Solving,Transforming,high,AI helps model and explore solutions. Focus on defining the right problem and validating AI-proposed approaches.,O*NET skill: Complex Problem Solving (2.B.2.i) | AEI task presence: 6.66% of conversations | Anthropic Economic Index (CC-BY),False,True,True,False,False,False,False,False,False
281,CSCE 482,Senior Capstone Design,Critical Thinking,Transforming,high,"AI can process and summarize information, but your critical analysis and reasoning remain essential. Use AI to explore more angles faster.",O*NET skill: Critical Thinking (2.A.2.a) | AEI task presence: 23.93% of conversations | Anthropic Economic Index (CC-BY),False,True,True,False,False,False,False,False,False
282,CSCE 482,Senior Capstone Design,Judgment and Decision Making,Transforming,high,AI provides data and options. Your judgment in weighing trade-offs and making final decisions is the value you add.,O*NET skill: Judgment and Decision Making (2.B.4.e) | AEI task presence: 9.80% of conversations | Anthropic Economic Index (CC-BY),False,True,True,False,False,False,False,False,False
283,CSCE 482,Senior Capstone Design,Reading Comprehension,Transforming,medium,AI can summarize and extract information. Focus on critical interpretation and applying insights.,O*NET skill: Reading Comprehension (2.A.1.a) | AEI task presence: 9.29% of conversations | Anthropic Economic Index (CC-BY),False,True,True,False,False,False,False,False,False
284,CSCE 482,Senior Capstone Design,Speaking,Untouched,medium,Public speaking and real-time communication remain distinctly human strengths.,O*NET skill: Speaking (2.A.1.d) | Anthropic Economic Index (CC-BY),False,True,True,False,False,False,False,False,False
285,CSCE 483,Computer Systems Design,Speaking,Untouched,medium,Public speaking and real-time communication remain distinctly human strengths.,O*NET skill: Speaking (2.A.1.d) | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
286,CSCE 483,Computer Systems Design,Reading Comprehension,Transforming,medium,AI can summarize and extract information. Focus on critical interpretation and applying insights.,O*NET skill: Reading Comprehension (2.A.1.a) | AEI task presence: 9.29% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
287,CSCE 483,Computer Systems Design,Active Listening,Untouched,medium,Deep listening and understanding subtext are skills AI cannot replicate.,O*NET skill: Active Listening (2.A.1.b) | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
288,CSCE 483,Computer Systems Design,Critical Thinking,Transforming,high,"AI can process and summarize information, but your critical analysis and reasoning remain essential. Use AI to explore more angles faster.",O*NET skill: Critical Thinking (2.A.2.a) | AEI task presence: 23.93% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
289,CSCE 483,Computer Systems Design,Systems Analysis,Transforming,high,AI helps document and model systems. Focus on understanding business context and validating system behavior.,O*NET skill: Systems Analysis (2.B.4.g) | AEI task presence: 4.99% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
290,CSCE 485,Directed Studies,Reading Comprehension,Transforming,medium,AI can summarize and extract information. Focus on critical interpretation and applying insights.,O*NET skill: Reading Comprehension (2.A.1.a) | AEI task presence: 9.29% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
291,CSCE 485,Directed Studies,Instructing,Untouched,high,Teaching and mentoring require adapting to a learner's needs in real time — a human strength.,O*NET skill: Instructing (2.B.1.e) | AEI task presence: 6.10% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
292,CSCE 485,Directed Studies,Speaking,Untouched,medium,Public speaking and real-time communication remain distinctly human strengths.,O*NET skill: Speaking (2.A.1.d) | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
293,CSCE 485,Directed Studies,Active Learning,Transforming,medium,AI can curate and explain information. Focus on asking the right questions and connecting insights across domains.,O*NET skill: Active Learning (2.A.2.b) | AEI task presence: 6.24% of conversations | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
294,CSCE 485,Directed Studies,Active Listening,Untouched,medium,Deep listening and understanding subtext are skills AI cannot replicate.,O*NET skill: Active Listening (2.A.1.b) | Anthropic Economic Index (CC-BY),False,False,False,False,False,False,False,False,False
295,CSCE 489,Special Topics in...,Speaking,Untouched,medium,Public speaking and real-time communication remain distinctly human strengths.,O*NET skill: Speaking (2.A.1.d) | Anthropic Economic Index (CC-BY),False,True,False,False,False,False,False,False,False
296,CSCE 489,Special Topics in...,Active Listening,Untouched,medium,Deep listening and understanding subtext are skills AI cannot replicate.,O*NET skill: Active Listening (2.A.1.b) | Anthropic Economic Index (CC-BY),False,True,False,False,False,False,False,False,False
297,CSCE 489,Special Topics in...,Critical Thinking,Transforming,high,"AI can process and summarize information, but your critical analysis and reasoning remain essential. Use AI to explore more angles faster.",O*NET skill: Critical Thinking (2.A.2.a) | AEI task presence: 23.93% of conversations | Anthropic Economic Index (CC-BY),False,True,False,False,False,False,False,False,False
298,CSCE 489,Special Topics in...,Reading Comprehension,Transforming,medium,AI can summarize and extract information. Focus on critical interpretation and applying insights.,O*NET skill: Reading Comprehension (2.A.1.a) | AEI task presence: 9.29% of conversations | Anthropic Economic Index (CC-BY),False,True,False,False,False,False,False,False,False
299,CSCE 489,Special Topics in...,Social Perceptiveness,Untouched,high,Reading people and situations is deeply human. This skill becomes more valuable as AI handles technical tasks.,O*NET skill: Social Perceptiveness (2.B.1.a) | Anthropic Economic Index (CC-BY),False,True,False,False,False,False,False,False,False
300,CSCE 491,Research,Reading Comprehension,Transforming,medium,AI can summarize and extract information. Focus on critical interpretation and applying insights.,O*NET skill: Reading Comprehension (2.A.1.a) | AEI task presence: 9.29% of conversations | Anthropic Economic Index (CC-BY),False,True,False,True,False,False,False,False,False
301,CSCE 491,Research,Active Listening,Untouched,medium,Deep listening and understanding subtext are skills AI cannot replicate.,O*NET skill: Active Listening (2.A.1.b) | Anthropic Economic Index (CC-BY),False,True,False,True,False,False,False,False,False
302,CSCE 491,Research,Critical Thinking,Transforming,high,"AI can process and summarize information, but your critical analysis and reasoning remain essential. Use AI to explore more angles faster.",O*NET skill: Critical Thinking (2.A.2.a) | AEI task presence: 23.93% of conversations | Anthropic Economic Index (CC-BY),False,True,False,True,False,False,False,False,False
303,CSCE 491,Research,Writing,Transforming,high,"AI handles drafts and editing. Focus on voice, argument structure, and tailoring content for specific audiences.",O*NET skill: Writing (2.A.1.c) | AEI task presence: 22.81% of conversations | Anthropic Economic Index (CC-BY),False,True,False,True,False,False,False,False,False
304,CSCE 491,Research,Complex Problem Solving,Transforming,high,AI helps model and explore solutions. Focus on defining the right problem and validating AI-proposed approaches.,O*NET skill: Complex Problem Solving (2.B.2.i) | AEI task presence: 6.66% of conversations | Anthropic Economic Index (CC-BY),False,True,False,True,False,False,False,False,False
